Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2017-11-16,167.852187734,91.5211166064,257.252356728,132.51579682,34.3272633285,109.250384796,101.159438276,16.9447307226,233.471003828,161.801608784,140.969096888,44.2559241958,133.509323863,94.7821592294,43.8910252568,161.952683066,220.841596113,52.7028710852,81.4320562184,56.2661221591,34.0445054214,85.4944703204,126.386616555,206.859436389,114.662089857,110.099201478,41.8649016109,96.2801953824,76.5137768757
2017-11-17,166.92022059,91.6482836132,255.847565702,132.292280882,34.346397812,109.383884437,101.003207483,16.9075915868,232.154273013,162.033443925,140.827295892,43.2670733156,132.672907705,94.4645181961,43.099006756,160.632704627,220.783839615,52.7315295252,80.6490556778,58.1931114904,33.8626028334,84.7089749068,125.5267122,205.654315815,113.339327602,108.909154263,42.4727235016,94.2022750846,76.2098492615
2017-11-20,166.753447522,91.9026176269,258.1596176,133.050291454,34.9204323158,109.393420125,100.32946219,16.6940415557,232.261562191,164.651249058,142.283119451,43.2573786991,132.605609854,95.3019354657,42.863286964,160.835037088,222.834195294,51.68072006,80.7762932657,58.2521009598,33.8434551926,84.555707509,125.381784499,205.997236303,113.193434707,109.038076045,43.2021097705,94.2119398301,76.5042791377
2017-11-21,169.853464549,92.3525931895,260.461914004,133.720839267,35.0639409418,109.822526114,100.573572803,16.5547697964,232.154273013,166.979260265,143.644409014,43.5676064263,132.999782985,95.2249315788,43.1650082977,162.155015527,225.336976873,51.8431178864,81.9410065698,58.3897430548,34.0253577806,84.9867720653,126.212703315,208.29970244,113.835363448,110.525635063,43.1834075585,93.2841242553,76.8082067519
2017-11-22,171.638917393,91.7754506201,258.666903248,134.119280721,34.8725961072,110.528167074,100.319697765,16.851882883,230.60345672,166.206476461,143.474247818,43.2864625486,131.990315209,94.945792489,43.2215810478,162.877631461,224.051894793,51.9386460196,81.3439686576,58.0751325518,33.9200457559,84.6131827832,125.61366882,206.947615943,113.533851463,109.900860275,44.0437093115,93.177812054,77.0266547246
2017-11-24,171.648727574,91.4428599868,259.379054255,133.516759498,34.9108650741,111.100308393,100.22205352,16.8890220188,230.135285764,166.467290995,143.540421616,43.3834087133,132.682521684,94.6377769416,43.2592962145,162.935440736,223.858396309,51.919540393,81.4907812589,58.3209220073,33.9774886785,84.7281333315,125.439755579,208.211522886,113.708922938,111.04132219,43.9595493574,93.380771711,77.3305823388
2017-11-27,170.785431693,91.4330779094,259.086389457,133.322397813,35.2744202598,110.223025037,100.368519888,16.8240285311,229.31598659,168.235033945,143.672769213,43.131348685,133.576621714,94.2623829931,43.2781537978,162.790917549,226.393226451,52.1105966594,82.0878191711,58.6257009322,33.9774886785,85.2166731619,126.067775614,208.103747876,113.913172992,111.447921655,44.5673712481,93.380771711,77.0361524626
2017-11-28,169.784793286,93.2036339275,261.437463328,135.071652977,36.0972030486,111.043094261,100.973914209,17.0932872659,233.510018075,170.563045152,144.1359858,43.3640194803,135.433733327,97.5639246419,43.2121522561,165.084018779,227.970239097,52.4736035655,83.0763573536,58.576543041,34.3221462137,85.6381585058,128.512222827,211.768098238,114.487018382,112.419793547,45.6520995453,93.5257428946,77.5680257874
2017-11-29,166.262938499,94.4948681507,262.715432943,134.167871142,35.8580220054,111.739199532,102.760803901,17.1582807536,236.143479704,172.079633365,145.156952972,42.6078393955,135.230611744,99.8451647899,42.9010021308,164.207244779,230.272871058,52.8843745383,81.569081313,59.3434061423,34.6668037489,85.6190000811,129.980823524,218.371767074,114.924697069,108.948822504,46.6620189945,94.2892577947,78.1378900641
2017-11-30,168.587951269,95.5806787475,270.032052872,137.170759175,35.6858116542,113.465159176,102.35069807,16.9818698584,242.287749892,174.574666695,145.553995761,43.4706602615,134.766333841,100.605578173,43.5044447981,166.664138954,235.236107176,52.7983992184,82.3814443738,59.4023956116,34.714672851,86.2033320351,130.98565558,224.289594933,118.124614583,111.656179917,47.5877784896,93.9703211908,79.1066593343
2017-12-01,167.803136832,95.7274099092,264.744575536,137.530328292,35.9728289061,113.961014986,102.770568326,16.6011937162,243.569436826,175.157164749,146.30081434,43.315546398,135.395043502,100.865466291,43.6945450594,167.536370884,233.310797259,53.3715680176,82.4695319346,59.0681219521,34.8008372348,86.5577628924,131.604013768,222.923234162,116.831030907,109.811606734,47.924418306,94.0862981377,79.2681208794
2017-12-04,166.576864274,96.4415015629,271.173445581,137.510892124,36.0876358069,115.229261575,107.623487324,16.6661872039,245.23269468,179.50648355,147.907892295,43.131348685,134.456815239,102.944571236,43.9416753991,165.384865456,231.482236584,53.7059164838,79.3571047859,59.2851391002,34.5231964425,87.5635801903,131.748941468,217.654389753,116.753221363,106.538976894,48.3639202885,93.7576967883,79.3725959968
2017-12-05,166.419901387,96.5588864923,268.802860724,136.189232666,35.695378896,114.800155586,104.694159961,16.4897763087,242.962836903,177.516281867,146.858564924,42.1134139554,135.095197356,101.760636475,43.9701904383,167.652668475,230.514744163,53.2760398844,79.8562676305,59.6008004066,34.1115221644,87.554000978,130.744109412,216.347008584,116.996376189,107.679438808,47.6158318076,94.5502059251,78.7267498166
2017-12-06,165.801860017,96.0697826199,271.466110379,136.383594351,35.7910513133,114.056371872,102.975621241,16.3969284691,240.634275909,175.526080183,145.676889957,42.1231085719,136.439668784,101.000223093,44.1507856865,168.127550303,230.911416056,51.919540393,81.0209809346,58.9102912989,34.0445054214,87.4103127926,130.782756799,216.19955958,117.881459756,108.829817782,47.3914052634,94.0186449187,78.147387802
2017-12-07,166.105975612,96.4317194855,275.075642877,138.861705835,35.7814840715,114.075443249,102.78033275,16.4433523889,243.187865907,176.691076291,145.175859771,41.7644077624,135.424060871,100.701833031,43.5139498112,167.575136748,232.488428701,52.3207585524,80.7371432386,59.7783598914,33.9870624989,86.3087033711,129.67164443,216.405988186,119.048602922,110.476049763,47.1482765071,94.0283096643,78.4038267265
2017-12-08,166.155026514,96.4023732531,278.90955172,139.804360007,35.9823961479,114.35197822,102.594808684,16.4433523889,244.939178588,178.059946717,146.348081339,42.0261624072,135.985063337,101.962771678,43.0672141971,167.807731929,230.388970148,53.084983618,82.3716568671,60.4688689991,34.216834189,86.5673421048,129.922852444,220.102043219,119.447376837,111.666096977,47.7748006098,93.8048491226,78.5083018439
2017-12-11,169.392386067,96.8425667383,276.236546573,139.716897249,36.3172496084,114.828762652,105.154019109,16.3876436851,244.723933454,176.933783813,146.915285323,42.3266955178,136.517048434,101.664381617,43.0862242232,167.904646588,231.520936281,53.8205502436,83.4189200901,61.0705983643,34.6668037489,86.4332331318,129.349734814,218.981430789,119.923960297,111.438004594,48.4761335606,94.1740448001,78.8597181478
2017-12-12,168.440798562,97.2045036039,282.850770989,139.3767643,36.2694133998,114.123121693,105.74460613,16.629048068,252.110755097,176.496910273,148.172587488,42.0067731742,137.929227056,102.848316377,43.048204171,166.916117067,228.889356896,54.517905616,83.7614828266,61.3270731757,35.0210351045,86.069223062,130.505683931,218.706192648,120.099031772,112.518964148,49.7385328721,93.9505842585,78.6032792233
2017-12-13,168.999978848,95.6491532896,284.704314705,144.381577688,36.4990272013,114.361513909,105.921782236,16.4897763087,250.036574715,177.691031283,145.497275362,42.0164677907,138.209728289,101.558501272,43.6280099679,168.195390565,231.337112721,54.3650606028,83.5363701712,63.4281937462,35.078478027,87.0558819352,129.738289139,220.534560298,120.896579602,112.370208246,49.4579996918,94.9804458853,78.9451977893
2017-12-14,168.950927946,95.0328824103,286.694435326,142.156136395,36.2598461581,113.980086363,108.835344873,16.3783589012,249.958303757,176.817284202,145.58235596,41.9389108589,137.010343706,100.740334975,43.7515751378,167.798040463,230.340595527,53.9638424434,82.8903947252,63.6550753101,34.9061492594,87.1708324835,128.786331043,217.487280882,120.371365177,111.983442901,48.9436888612,94.3683583146,78.7362475545
2017-12-15,170.667709527,96.3730270208,286.752968285,142.554577849,36.5372961682,114.170800136,109.524363065,16.5454850124,251.611777741,177.254157742,144.164345999,43.1992110003,137.793812668,102.164906881,43.9036553468,168.689655325,230.263196134,54.1854400824,85.0044961847,63.9115501215,35.6146119707,88.0233823836,131.03023227,218.047587097,122.715377702,112.875978312,49.2522753595,94.3489269632,78.8597181478
2017-12-18,173.071203741,97.5077480048,288.899176798,145.547747798,36.8147461784,114.14219307,109.288128256,16.4897763087,254.400180613,179.341442435,144.948978177,44.8472958006,137.155430551,102.954196722,43.6565250071,168.825335848,230.66954295,54.1661707225,84.5444833671,63.9312789532,35.5475952277,88.0138031713,131.34107573,218.883131453,123.240592127,112.608217689,49.7946395082,95.1164653455,78.7742385063
2017-12-19,171.226889814,96.9892979,289.982036547,146.655609402,36.6425358273,114.275692711,110.055891384,16.3319349814,250.93669073,180.554980047,144.85444418,45.6034758854,137.136085638,102.521049858,43.8466252684,168.04032711,230.640518178,54.1758054025,84.0061704955,63.3690072512,35.3656926397,87.8222189241,131.661633048,218.263845636,123.308675478,111.209912212,49.4018930557,95.9908761607,78.2993516091
2017-12-20,171.040496385,96.3632449433,290.616143608,148.220220966,37.0634944634,115.276940019,107.969150576,16.201948006,249.664787666,181.846184066,144.589748987,46.107595942,136.536393347,102.164906881,43.7991002031,166.857968272,229.218304319,54.060189243,83.702757786,62.7278202227,34.9061492594,87.6785307387,131.389645021,218.598063379,123.522651725,111.190078091,49.3457864196,95.9422977821,78.7077543407
2017-12-21,171.687968296,96.3534628659,287.816317048,150.280454827,36.8625823871,119.024465656,107.851033172,16.2205175739,255.368783716,182.593723235,143.219006025,45.3320266242,136.439668784,103.791613991,43.342859576,166.547841363,227.147870539,54.5322885609,83.6831827725,63.8918212899,34.6955252101,87.8126397117,130.593108654,217.91979796,123.824163709,111.477672835,49.5702129639,95.271916157,79.6385326592
2017-12-22,171.687968296,96.5882327246,287.884605501,151.359162179,36.8817168705,119.177036674,106.96515264,16.2483719258,253.372874292,182.642264739,144.164345999,45.2738589254,135.53045789,103.425845529,43.3333545629,166.13110833,227.099495918,54.3010562419,83.6929702793,62.431887748,34.5997870059,88.2532834803,130.544539364,216.258539182,123.746354165,111.755350518,49.7385328721,95.4176512929,79.7525055145
2017-12-26,167.33224817,96.421937408,288.138248325,152.029709992,36.8147461784,120.130605539,106.423781204,16.2947958456,252.149890576,184.807215839,144.47630819,44.6727927041,135.501440521,103.011949637,43.5424648503,166.005119273,227.796090461,54.281786882,83.5853077049,62.7870067176,34.6668037489,88.5885559129,130.923379831,215.865341838,123.658818428,112.052862322,49.7665861901,96.3406404868,79.7620032525
2017-12-27,167.361678711,96.9697337451,288.391891149,153.079263091,36.8912841123,119.720570927,105.951311587,16.2480523119,250.418145635,184.642174724,144.759910183,44.7018765535,135.965718424,103.204459354,43.6565250071,167.342541566,228.521709776,54.281786882,83.8887204144,62.09649761,34.7816895939,88.2245458432,130.913665973,216.671396393,124.086770922,113.074319515,49.8226928262,96.437797244,79.6860213489
2017-12-28,167.832567373,97.5273121597,289.104042156,153.953890673,36.9199858375,119.749177993,106.079272108,16.2293548984,250.95625847,184.244134387,145.620169559,44.8085173347,135.956045968,103.753112048,43.4569197328,167.7592746,228.057313414,54.5322885609,83.8985079212,62.09649761,34.8199848756,88.1958082061,131.778199346,218.981430789,124.611985346,113.401582499,49.9629594164,96.5738167042,79.7999942042
2017-12-29,166.017683987,97.1458111392,287.699251129,153.137571596,36.6425358273,119.377286136,105.823351066,16.313493259,249.253865137,184.001426865,145.034058775,44.7503496359,135.143559638,102.93494575,43.6089999418,166.809510942,227.718691067,54.2143441223,83.7223327995,61.701920977,34.6763775693,88.0138031713,131.75877163,216.710716128,124.077044729,113.074319515,49.4954041158,95.9422977821,79.4390801624
2018-01-02,168.990168668,96.7838742736,289.582061324,152.612795047,37.1783013642,121.656315722,110.046048267,16.8089747162,250.144197282,182.54518173,145.818690953,45.4192781725,134.669609278,103.907119821,43.2858294976,167.87557219,227.979914021,54.1661707225,84.1236205766,62.6291760644,34.8870016186,86.8355600509,128.203499555,217.39881148,124.650890119,113.560255461,50.0564704765,95.7868469705,80.7592657366
2018-01-03,168.960738127,97.3805809979,290.518588675,152.846029069,37.4748858578,122.543134765,110.518517884,16.9679027307,247.815636288,183.496595218,149.826932442,43.8778341534,135.956045968,104.013000166,43.1907793669,167.16809518,227.970239097,54.0890932829,84.5151208469,62.6193116486,35.14549477,86.7301887149,128.611481597,219.679356075,126.479414412,114.690800315,49.0278488153,96.6223950828,82.3453879732
2018-01-04,169.745552564,98.9946237769,289.416217939,154.945135267,37.5801255168,122.16170722,110.469302299,17.3231535868,251.27912617,184.952840352,152.861473758,43.0731809862,135.946373512,105.495324988,43.7991002031,168.340762553,230.950115752,54.965849159,85.2589713604,62.5798539853,35.2220853334,87.343258306,128.611481597,220.632859634,126.878188327,115.1172339,49.1868176175,96.7098361643,82.4593608285
2018-01-05,171.678158115,99.2203923785,301.288653212,157.394092498,38.1005991711,121.961457758,109.86887216,17.3325022935,249.997439236,186.88479223,153.608292337,43.3737140968,137.068378444,104.818080605,43.78959519,168.679963859,232.749651655,54.9080410793,86.3160220902,63.1125324398,35.2891020763,87.4007335802,128.378349001,224.840071214,127.967521948,117.874176614,49.0746043453,97.2830610321,82.3928766629
2018-01-08,171.040496385,98.307501946,302.566622826,161.349352787,38.4957736123,122.562206143,108.293973437,17.0894359183,246.367623568,186.438210389,154.534725511,43.3737140968,137.242482658,104.972879321,43.7230600986,168.563666269,231.995007567,54.5900966407,86.404109651,63.6748041418,34.896575439,87.8605357735,127.688665074,220.937587575,129.18329608,118.3501955,48.9904443912,98.7209810393,82.7632884427
2018-01-09,171.020876024,98.6706949138,310.644171229,161.738076157,38.2548135872,121.904243626,108.215228501,17.351199707,248.45158782,187.467290284,154.875047902,42.2879170519,139.418785329,105.504999907,43.9416753991,168.185699099,233.436571274,54.7249821601,86.3453846104,63.2210410139,34.8582801573,87.2187285453,128.679478603,222.038540138,130.593594072,118.122103117,48.812773377,97.5356686009,82.4118721388
2018-01-10,170.981635302,99.3578167447,312.429426492,161.193863439,38.4668584093,122.686170095,107.752602001,17.6961669857,248.833158739,186.205211168,155.205916893,41.202120007,139.254353572,106.665990278,43.78959519,168.156624701,233.301122335,55.206716158,85.9538843401,63.3492784196,34.9157230799,86.6631342284,128.329779711,220.387111294,131.206344234,117.993181335,48.8884374319,96.8361399487,81.7565282207
2018-01-11,171.952843168,98.876831463,320.097244178,164.429985494,38.6499880284,126.414624355,109.248755788,17.781240217,249.615868317,189.001201826,155.224823692,42.084330106,140.047494989,107.236810543,43.7610801508,168.04032711,234.433088467,55.4957565567,86.2083595158,63.4183293303,35.0018874637,86.3565994329,128.553198448,221.556873392,131.293879971,118.846048506,49.2856737198,97.1761885991,82.5638359459
